meas_ts_local_tz,meas_lat_deg_dec,meas_lon_deg_dec,meas_val
2017-12-22 07:59:00+00:00,37.72962519,-122.2003041,0.648657084
2017-12-22 07:59:00+00:00,37.82347785,-122.29213,0.427316283
2017-12-22 07:59:00+00:00,37.35844407,-121.9069438,0.420879113
2017-12-22 07:59:00+00:00,37.72764608,-122.1983887,0.596154451
2017-12-22 07:59:00+00:00,37.79637543,-122.2727961,0.400570505
2017-12-22 07:59:00+00:00,37.39365822,-122.034972,0.250871051
2017-12-22 07:59:00+00:00,37.8033274,-122.2708406,0.360709603
2017-12-22 07:59:00+00:00,37.79126187,-122.2114318,0.293154609
2017-12-22 07:59:00+00:00,37.49239448,-122.2394561,1.539719613
2017-12-22 07:59:00+00:00,37.48054289,-122.2444289,0.521432694
2017-12-22 07:59:00+00:00,37.43434369,-122.1467984,0.238342627
2017-12-22 07:59:00+00:00,37.39681388,-121.901768,0.562021732
2017-12-22 07:59:00+00:00,38.402546,-122.8443884,0.649196161
2017-12-22 07:59:00+00:00,37.39849865,-121.9040923,0.765470445
2017-12-22 07:59:00+00:00,37.75442718,-122.1617386,0.174644488
2017-12-22 07:59:00+00:00,37.74322055,-122.1955916,0.552239947
2017-12-22 07:59:00+00:00,37.38776485,-122.0214295,0.176571054
2017-12-22 07:59:00+00:00,37.3500695,-121.8802806,0.286344528
2017-12-22 07:59:00+00:00,37.77767589,-122.1759438,0.73688869
2017-12-22 07:59:00+00:00,37.80260073,-122.2793393,0.601507343
2017-12-22 07:59:00+00:00,37.68749737,-121.7746211,0.171498882
2017-12-22 07:59:00+00:00,37.80532114,-122.3031623,1.135643811
2017-12-22 07:59:00+00:00,37.75045535,-122.159957,0.114978834
2017-12-22 07:59:00+00:00,37.77452367,-122.1606939,0.602596473
2017-12-22 07:59:00+00:00,37.73744,-122.187023,0.325793803
2017-12-22 07:59:00+00:00,37.75178666,-122.1948094,0.615328852
2017-12-22 07:59:00+00:00,37.77380139,-122.4928855,0.220526149
2017-12-22 07:59:00+00:00,37.48035728,-122.2399815,0.435609007
2017-12-22 07:59:00+00:00,37.69204822,-121.78722,0.266672903
2017-12-22 07:59:00+00:00,37.75427381,-122.1628842,0.243609339
2017-12-22 07:59:00+00:00,37.68705101,-121.7754369,0.004080506
2017-12-22 07:59:00+00:00,37.77584427,-122.469279,0.124469309
2017-12-22 07:59:00+00:00,37.34089375,-121.8939887,0.120102439
2017-12-22 07:59:00+00:00,37.75328129,-122.168583,0.230523738
2017-12-22 07:59:00+00:00,37.48808932,-122.2418474,0.641715035
2017-12-22 07:59:00+00:00,37.89330584,-122.2690707,0.032040397
2017-12-22 07:59:00+00:00,37.82248596,-122.283682,0.405681995
2017-12-22 07:59:00+00:00,37.47148461,-122.2492279,0.663257055
2017-12-22 07:59:00+00:00,37.48181905,-122.2186607,0.777739706
2017-12-22 07:59:00+00:00,37.82439298,-122.3069145,0.560471177
2017-12-22 07:59:00+00:00,37.4533759,-122.1325333,0.768231105
2017-12-22 07:59:00+00:00,37.82296189,-122.2887618,0.545575947
2017-12-22 07:59:00+00:00,37.39064065,-121.9130662,0.653046732
2017-12-22 07:59:00+00:00,37.38342466,-122.025602,0.643389527
2017-12-22 07:59:00+00:00,37.35734875,-121.905781,0.533063557
2017-12-22 07:59:00+00:00,37.75007855,-122.1818921,0.184471682
2017-12-22 07:59:00+00:00,37.77680096,-122.4791255,-0.205128315
2017-12-22 07:59:00+00:00,37.34620373,-121.8761308,0.375989362
2017-12-22 07:59:00+00:00,37.74060876,-122.1661317,0.350008411
2017-12-22 07:59:00+00:00,37.78091383,-122.4649888,0.386107706
2017-12-22 07:59:00+00:00,37.75029392,-122.1513885,0.704424197
2017-12-22 07:59:00+00:00,37.82332803,-122.2823416,0.264334404
2017-12-22 07:59:00+00:00,37.46361626,-122.2429543,0.331196489
2017-12-22 07:59:00+00:00,37.4476736,-122.1370815,0.975017169
2017-12-22 07:59:00+00:00,37.39268622,-122.0337295,0.443805224
2017-12-22 07:59:00+00:00,37.81961731,-122.286699,0.440409494
2017-12-22 07:59:00+00:00,37.77963007,-122.4739016,0.022907019
2017-12-22 07:59:00+00:00,37.43388267,-122.1351582,0.3655338
2017-12-22 07:59:00+00:00,37.47729835,-122.2366747,0.521160415
2017-12-22 07:59:00+00:00,37.49488367,-122.2379658,0.420133933
2017-12-22 07:59:00+00:00,37.74878615,-122.1679236,0.134021312
2017-12-22 07:59:00+00:00,37.76109048,-122.1724964,0.259621398
2017-12-22 07:59:00+00:00,37.81670775,-122.2671532,0.453643025
2017-12-22 07:59:00+00:00,37.76165546,-122.1593019,0.357735213
2017-12-22 07:59:00+00:00,37.80368916,-122.264191,0.322186038
2017-12-22 07:59:00+00:00,37.82843511,-122.2767083,0.398920407
2017-12-22 07:59:00+00:00,37.81776434,-122.2973369,0.790126419
2017-12-22 07:59:00+00:00,37.80222581,-122.2968634,1.181179047
2017-12-22 07:59:00+00:00,37.81076752,-122.2998323,0.427576633
2017-12-22 07:59:00+00:00,37.83096779,-122.2760363,0.382401048
2017-12-22 07:59:00+00:00,37.35490599,-121.8826175,0.250817458
2017-12-22 07:59:00+00:00,37.79655557,-122.2709735,0.469321102
2017-12-22 07:59:00+00:00,37.73424745,-122.194603,0.27357927
2017-12-22 07:59:00+00:00,37.39280231,-121.8862625,1.146895367
2017-12-22 07:59:00+00:00,37.47036519,-122.2436723,0.179548196
2017-12-22 07:59:00+00:00,37.35791483,-121.9068837,1.447628021
2017-12-22 07:59:00+00:00,37.6968634,-121.8002624,0.295839997
2017-12-22 07:59:00+00:00,37.81180664,-122.264204,0.430372703
2017-12-22 07:59:00+00:00,37.45582498,-122.1508308,0.635265618
2017-12-22 07:59:00+00:00,37.78374522,-122.2286457,0.315445835
2017-12-22 07:59:00+00:00,37.7750931,-122.217027,0.372796053
2017-12-22 07:59:00+00:00,37.79539719,-122.2752421,0.398165882
2017-12-22 07:59:00+00:00,37.68056614,-121.7996111,0.139919299
2017-12-22 07:59:00+00:00,37.68383706,-121.7837305,0.206807744
2017-12-22 07:59:00+00:00,37.78011651,-122.225766,0.397898698
2017-12-22 07:59:00+00:00,37.73033959,-122.1837358,0.28738667
2017-12-22 07:59:00+00:00,37.82615149,-122.3015811,0.720536582
2017-12-22 07:59:00+00:00,37.69795578,-121.7915543,0.062735431
2017-12-22 07:59:00+00:00,37.80352123,-122.2803376,0.717054265
2017-12-22 07:59:00+00:00,37.45237345,-122.1327135,0.417285043
2017-12-22 07:59:00+00:00,37.78187979,-122.475191,0.126644611
2017-12-22 07:59:00+00:00,37.33788304,-121.8817981,0.192941159
2017-12-22 07:59:00+00:00,37.69654759,-121.7854763,0.251486641
2017-12-22 07:59:00+00:00,37.69335673,-121.7799508,0.192453906
2017-12-22 07:59:00+00:00,37.79871451,-122.2787572,0.34966452
2017-12-22 07:59:00+00:00,37.79179653,-122.2126172,0.172532186
2017-12-22 07:59:00+00:00,37.34915394,-121.9001888,0.982568954
2017-12-22 07:59:00+00:00,37.74660804,-122.1657364,0.319798222
